id_A,id_B,similarity_score,is_match
b000qxdj0y,http://www.google.com/base/feeds/snippets/18010943695830266377,0.1499941789018403,0
b000qxdj0y,http://www.google.com/base/feeds/snippets/16433681558697255842,0.1789020533306484,0
b00020633g,http://www.google.com/base/feeds/snippets/18405058220481329541,0.1150334567001037,0
b0007iqg2q,http://www.google.com/base/feeds/snippets/18405058220481329541,0.1092154896861595,0
b000b676fa,http://www.google.com/base/feeds/snippets/15577341303347278445,0.1138502090473684,0
b000hcxklc,http://www.google.com/base/feeds/snippets/15988714852413665745,0.202582825527433,0
b000bgtvda,http://www.google.com/base/feeds/snippets/10066664236286478958,0.438642034014893,0
b0007iqg2q,http://www.google.com/base/feeds/snippets/18395637668335924867,0.1378375289588733,0
b000cik6rc,http://www.google.com/base/feeds/snippets/13775362651326388438,0.1545529814226429,0
b000cik6rc,http://www.google.com/base/feeds/snippets/13796906802854864998,0.1564196935494963,0
b000egidpe,http://www.google.com/base/feeds/snippets/15577341303347278445,0.1074479139397698,0
b0009yx9be,http://www.google.com/base/feeds/snippets/18445827127704822533,0.2550389718852675,0
b000ivfciq,http://www.google.com/base/feeds/snippets/18445827127704822533,0.2029768584251528,0
b000bcgfe2,http://www.google.com/base/feeds/snippets/3306668805908280679,0.4694629973829747,0
b000bcgfe2,http://www.google.com/base/feeds/snippets/4615810080995000742,0.4694629973829747,0
b000h2421o,http://www.google.com/base/feeds/snippets/3192985906364439341,0.3174987501795166,0
b000h2421o,http://www.google.com/base/feeds/snippets/18177463782265275234,0.313423892295312,0
b00007g3ai,http://www.google.com/base/feeds/snippets/14590739388057248882,0.4151866491836122,0
b00007g3ai,http://www.google.com/base/feeds/snippets/16171315423038143989,0.4151866491836122,0
b00008mnxr,http://www.google.com/base/feeds/snippets/18413075895200367717,0.1940586624097205,0
b0000c120d,http://www.google.com/base/feeds/snippets/18413075895200367717,0.2320873680045968,0
b00020633g,http://www.google.com/base/feeds/snippets/17149948893700452737,0.2067954351845993,0
b000v05f4k,http://www.google.com/base/feeds/snippets/5654238078872944077,0.1116625068370921,0
b000v05f4k,http://www.google.com/base/feeds/snippets/15507274987164673073,0.1044758660944227,0
b0007g9760,http://www.google.com/base/feeds/snippets/13771177133224281760,0.0767822529590002,0
b000hlt5hq,http://www.google.com/base/feeds/snippets/18010943695830266377,0.2408122607755709,0
b0009yx9be,http://www.google.com/base/feeds/snippets/13771177133224281760,0.2155185377168787,0
b00008mnxr,http://www.google.com/base/feeds/snippets/15404585187042606500,0.2079248841717776,0
b0002oqy1i,http://www.google.com/base/feeds/snippets/16942168582476586182,0.5006407566605641,1
b0002oqy1i,http://www.google.com/base/feeds/snippets/16969493842479402672,0.4685953177572085,0
b000gh2pa0,http://www.google.com/base/feeds/snippets/13582930230756997101,0.3421478701149493,0
b0000c6fjm,http://www.google.com/base/feeds/snippets/15800184450191067839,0.2194917707135657,0
b000gh2pa0,http://www.google.com/base/feeds/snippets/9445487736380311288,0.3160716518710532,0
b000hed3gm,http://www.google.com/base/feeds/snippets/15075617952954602482,0.3491026005623063,0
b0000959kx,http://www.google.com/base/feeds/snippets/8283450521159112077,0.3202617622061751,0
b000nkfee4,http://www.google.com/base/feeds/snippets/18177463782265275234,0.0891369036573552,0
b000nkfee4,http://www.google.com/base/feeds/snippets/3192985906364439341,0.074387018540242,0
b000h25yr0,http://www.google.com/base/feeds/snippets/18398774476993389905,0.2593772291006843,0
b000h25yr0,http://www.google.com/base/feeds/snippets/13771177133224281760,0.2880786875619257,0
b000v7vz2e,http://www.google.com/base/feeds/snippets/14872602878188858026,0.2505347293402075,0
b000b676fa,http://www.google.com/base/feeds/snippets/4295762370065792405,0.0479920516187871,0
b000egidpe,http://www.google.com/base/feeds/snippets/4295762370065792405,0.0196234789378201,0
b000v809mk,http://www.google.com/base/feeds/snippets/17661636837802252450,0.3178241276280666,0
b000v809mk,http://www.google.com/base/feeds/snippets/11843865066277931206,0.3185869095582939,0
b000csralc,http://www.google.com/base/feeds/snippets/7893604833764557727,0.2703170348173361,0
b000v7y5j4,http://www.google.com/base/feeds/snippets/17661636837802252450,0.2591142048378158,0
b000v7y5j4,http://www.google.com/base/feeds/snippets/11843865066277931206,0.2821335520353754,0
b000euhk3g,http://www.google.com/base/feeds/snippets/10688959294324458483,0.2618278584405236,0
b000o3d94m,http://www.google.com/base/feeds/snippets/5515688203820371988,0.3982107139508097,0
